album,track_number,id,name,uri,key,mode,danceability,acousticness,energy,liveness,loudness,tempo,valence,popularity
Boku No Taiyou (Matahari Milikku),10,0OKCowanREgTytzxNfIuCq,Himawari - Bunga Matahari,spotify:track:0OKCowanREgTytzxNfIuCq,10,1,0.604,0.00249,0.894,0.15,-4.755,118.025,0.553,30
